ISO,Year,PGC_Waste
SLE,2017,1352.233268
SLE,2018,1352.233268
SLE,2019,1299.510699
SLV,2000,1013.319388
SLV,2001,1013.319388
SLV,2002,1013.319388
SLV,2003,1013.319388
SLV,2004,1013.319388
SLV,2005,1013.319388
SLV,2006,1013.319388
SLV,2007,1013.319388
SLV,2008,1013.319388
SLV,2009,1013.319388
SLV,2010,1013.319388
SLV,2011,1013.319388
SLV,2012,1013.319388
SLV,2013,1013.319388
SLV,2014,1013.319388
SLV,2015,1013.319388
SLV,2016,1013.319388
SLV,2017,1000.819095
SLV,2018,1000.819095
SLV,2019,994.8466603
SMR,2000,411.4594595
SMR,2001,411.4594595
SMR,2002,411.4594595
SMR,2003,411.4594595
SMR,2004,411.4594595
SMR,2005,411.4594595
SMR,2006,411.4594595
SMR,2007,411.4594595
SMR,2008,411.4594595
SMR,2009,411.4594595
SMR,2010,411.4594595
SMR,2011,411.4594595
SMR,2012,411.4594595
SMR,2013,411.4594595
SMR,2014,411.4594595
SMR,2015,411.4594595
SMR,2016,411.4594595
SMR,2017,453.2191781
SMR,2018,453.2191781
SMR,2019,521.8082192
SOM,2000,504.5639497
SOM,2001,504.5639497
SOM,2002,504.5639497
SOM,2003,504.5639497
SOM,2004,504.5639497
SOM,2005,504.5639497
SOM,2006,504.5639497
SOM,2007,504.5639497
SOM,2008,504.5639497
SOM,2009,504.5639497
SOM,2010,504.5639497
SOM,2011,504.5639497
SOM,2012,504.5639497
SOM,2013,504.5639497
SOM,2014,504.5639497
SOM,2015,504.5639497
SOM,2016,504.5639497
SOM,2017,367.8788239
SOM,2018,367.8788239
SOM,2019,422.0065343
SRB,2000,466.4969769
SRB,2001,466.4969769
SRB,2002,466.4969769
SRB,2003,466.4969769
SRB,2004,466.4969769
SRB,2005,466.4969769
SRB,2006,466.4969769
SRB,2007,466.4969769
SRB,2008,466.4969769
SRB,2009,466.4969769
SRB,2010,466.4969769
SRB,2011,466.4969769
SRB,2012,466.4969769
SRB,2013,466.4969769
SRB,2014,466.4969769
SRB,2015,466.4969769
SRB,2016,466.4969769
SRB,2017,441.6398051
SRB,2018,441.6398051
SRB,2019,460.7096117
SSD,2000,1017.967548
SSD,2001,1017.967548
SSD,2002,1017.967548
SSD,2003,1017.967548
SSD,2004,1017.967548
SSD,2005,1017.967548
SSD,2006,1017.967548
SSD,2007,1017.967548
SSD,2008,1017.967548
SSD,2009,1017.967548
SSD,2010,1017.967548
SSD,2011,1017.967548
SSD,2012,1017.967548
SSD,2013,1017.967548
SSD,2014,1017.967548
SSD,2015,1017.967548
SSD,2016,1017.967548
SSD,2017,969.8314478
SSD,2018,969.8314478
SSD,2019,998.7915178
STP,2000,992.7043741
STP,2001,992.7043741
STP,2002,992.7043741
STP,2003,992.7043741
STP,2004,992.7043741
STP,2005,992.7043741
STP,2006,992.7043741
STP,2007,992.7043741
STP,2008,992.7043741
STP,2009,992.7043741
STP,2010,992.7043741
STP,2011,992.7043741
STP,2012,992.7043741
STP,2013,992.7043741
STP,2014,992.7043741
STP,2015,992.7043741
STP,2016,992.7043741
STP,2017,974.189759
STP,2018,974.189759
STP,2019,969.7424699
SUR,2000,1599.510661
SUR,2001,1599.510661
SUR,2002,1599.510661
SUR,2003,1599.510661
SUR,2004,1599.510661
SUR,2005,1599.510661
SUR,2006,1599.510661
SUR,2007,1599.510661
SUR,2008,1599.510661
SUR,2009,1599.510661
SUR,2010,1599.510661
SUR,2011,1599.510661
SUR,2012,1599.510661
SUR,2013,1599.510661
SUR,2014,1599.510661
SUR,2015,1599.510661
SUR,2016,1599.510661
SUR,2017,1586.631394
SUR,2018,1586.631394
SUR,2019,1573.021418
SVK,2000,440.3619241
SVK,2001,440.3619241
SVK,2002,440.3619241
SVK,2003,440.3619241
SVK,2004,440.3619241
SVK,2005,440.3619241
SVK,2006,440.3619241
SVK,2007,440.3619241
SVK,2008,440.3619241
SVK,2009,440.3619241
SVK,2010,440.3619241
SVK,2011,440.3619241
SVK,2012,440.3619241
SVK,2013,440.3619241
SVK,2014,440.3619241
SVK,2015,440.3619241
SVK,2016,440.3619241
SVK,2017,458.1821672
SVK,2018,458.1821672
SVK,2019,419.8402222
SVN,2000,536.9535095
SVN,2001,536.9535095
SVN,2002,536.9535095
SVN,2003,536.9535095
SVN,2004,536.9535095
SVN,2005,536.9535095
SVN,2006,536.9535095
SVN,2007,536.9535095
SVN,2008,536.9535095
SVN,2009,536.9535095
SVN,2010,536.9535095
SVN,2011,536.9535095
SVN,2012,536.9535095
SVN,2013,536.9535095
SVN,2014,536.9535095
SVN,2015,536.9535095
SVN,2016,536.9535095
SVN,2017,496.3476729
SVN,2018,496.3476729
SVN,2019,500.1258113
SWE,2000,362.0438584
SWE,2001,362.0438584
SWE,2002,362.0438584
SWE,2003,362.0438584
SWE,2004,362.0438584
SWE,2005,362.0438584
SWE,2006,362.0438584
SWE,2007,362.0438584
SWE,2008,362.0438584
SWE,2009,362.0438584
SWE,2010,362.0438584
SWE,2011,362.0438584
SWE,2012,362.0438584
SWE,2013,362.0438584
SWE,2014,362.0438584
SWE,2015,362.0438584
SWE,2016,362.0438584
SWE,2017,389.7696837
SWE,2018,389.7696837
SWE,2019,388.0433951
SWZ,2000,661.7196104
SWZ,2001,661.7196104
SWZ,2002,661.7196104
SWZ,2003,661.7196104
SWZ,2004,661.7196104
SWZ,2005,661.7196104
SWZ,2006,661.7196104
SWZ,2007,661.7196104
SWZ,2008,661.7196104
SWZ,2009,661.7196104
SWZ,2010,661.7196104
SWZ,2011,661.7196104
SWZ,2012,661.7196104
SWZ,2013,661.7196104
SWZ,2014,661.7196104
SWZ,2015,661.7196104
SWZ,2016,661.7196104
SWZ,2017,629.2927562
SWZ,2018,629.2927562
SWZ,2019,694.5091073
SYC,2000,1781.42963
SYC,2001,1781.42963
SYC,2002,1781.42963
SYC,2003,1781.42963
SYC,2004,1781.42963
SYC,2005,1781.42963
SYC,2006,1781.42963
SYC,2007,1781.42963
SYC,2008,1781.42963
SYC,2009,1781.42963
SYC,2010,1781.42963
SYC,2011,1781.42963
SYC,2012,1781.42963
SYC,2013,1781.42963
SYC,2014,1781.42963
SYC,2015,1781.42963
SYC,2016,1781.42963
SYC,2017,1735.113475
SYC,2018,1735.113475
SYC,2019,1749.751773
SYR,2000,176.8171299
SYR,2001,176.8171299
SYR,2002,176.8171299
SYR,2003,176.8171299
SYR,2004,176.8171299
SYR,2005,176.8171299
SYR,2006,176.8171299
SYR,2007,176.8171299
SYR,2008,176.8171299
SYR,2009,176.8171299
SYR,2010,176.8171299
SYR,2011,176.8171299
SYR,2012,176.8171299
SYR,2013,176.8171299
SYR,2014,176.8171299
SYR,2015,176.8171299
SYR,2016,176.8171299
SYR,2017,110.10371
SYR,2018,110.10371
SYR,2019,199.8407532
TCA,2000,1415.310127
TCA,2001,1415.310127
TCA,2002,1415.310127
TCA,2003,1415.310127
TCA,2004,1415.310127
TCA,2005,1415.310127
TCA,2006,1415.310127
TCA,2007,1415.310127
TCA,2008,1415.310127
TCA,2009,1415.310127
TCA,2010,1415.310127
TCA,2011,1415.310127
TCA,2012,1415.310127
TCA,2013,1415.310127
TCA,2014,1415.310127
TCA,2015,1415.310127
TCA,2016,1415.310127
TCA,2017,1292.285714
TCA,2018,1292.285714
TCA,2019,1285.652174
TCD,2000,328.7404406
TCD,2001,328.7404406
TCD,2002,328.7404406
TCD,2003,328.7404406
TCD,2004,328.7404406
TCD,2005,328.7404406
TCD,2006,328.7404406
TCD,2007,328.7404406
TCD,2008,328.7404406
TCD,2009,328.7404406
TCD,2010,328.7404406
TCD,2011,328.7404406
TCD,2012,328.7404406
TCD,2013,328.7404406
TCD,2014,328.7404406
TCD,2015,328.7404406
TCD,2016,328.7404406
TCD,2017,304.9171308
TCD,2018,304.9171308
TCD,2019,329.4966667
TGO,2000,1128.571194
TGO,2001,1128.571194
TGO,2002,1128.571194
TGO,2003,1128.571194
TGO,2004,1128.571194
TGO,2005,1128.571194
TGO,2006,1128.571194
TGO,2007,1128.571194
TGO,2008,1128.571194
TGO,2009,1128.571194
TGO,2010,1128.571194
TGO,2011,1128.571194
TGO,2012,1128.571194
TGO,2013,1128.571194
TGO,2014,1128.571194
TGO,2015,1128.571194
TGO,2016,1128.571194
TGO,2017,1062.075687
TGO,2018,1062.075687
TGO,2019,1072.072888
THA,2000,1118.41476
THA,2001,1118.41476
THA,2002,1118.41476
THA,2003,1118.41476
THA,2004,1118.41476
THA,2005,1118.41476
THA,2006,1118.41476
THA,2007,1118.41476
THA,2008,1118.41476
THA,2009,1118.41476
THA,2010,1118.41476
THA,2011,1118.41476
THA,2012,1118.41476
THA,2013,1118.41476
THA,2014,1118.41476
THA,2015,1118.41476
THA,2016,1118.41476
THA,2017,1155.28589
THA,2018,1155.28589
THA,2019,1097.628134
TJK,2000,232.017268
TJK,2001,232.017268
TJK,2002,232.017268
TJK,2003,232.017268
TJK,2004,232.017268
TJK,2005,232.017268
TJK,2006,232.017268
TJK,2007,232.017268
TJK,2008,232.017268
TJK,2009,232.017268
TJK,2010,232.017268
TJK,2011,232.017268
TJK,2012,232.017268
TJK,2013,232.017268
TJK,2014,232.017268
TJK,2015,232.017268
TJK,2016,232.017268
TJK,2017,225.5705085
TJK,2018,225.5705085
TJK,2019,224.2070439
TKL,2000,0
TKL,2001,0
TKL,2002,0
TKL,2003,0
TKL,2004,0
TKL,2005,0
TKL,2006,0
TKL,2007,0
TKL,2008,0
TKL,2009,0
TKL,2010,0
TKL,2011,0
TKL,2012,0
TKL,2013,0
TKL,2014,0
TKL,2015,0
TKL,2016,0
TKL,2017,0
TKL,2018,0
TKL,2019,0
TKM,2000,117.3551424
TKM,2001,117.3551424
TKM,2002,117.3551424
TKM,2003,117.3551424
TKM,2004,117.3551424
TKM,2005,117.3551424
TKM,2006,117.3551424
TKM,2007,117.3551424
TKM,2008,117.3551424
TKM,2009,117.3551424
TKM,2010,117.3551424
TKM,2011,117.3551424
TKM,2012,117.3551424
TKM,2013,117.3551424
TKM,2014,117.3551424
TKM,2015,117.3551424
TKM,2016,117.3551424
TKM,2017,91.78390147
TKM,2018,91.78390147
TKM,2019,124.4746025
TLS,2000,1258.351747
TLS,2001,1258.351747
TLS,2002,1258.351747
TLS,2003,1258.351747
TLS,2004,1258.351747
TLS,2005,1258.351747
TLS,2006,1258.351747
TLS,2007,1258.351747
TLS,2008,1258.351747
TLS,2009,1258.351747
TLS,2010,1258.351747
TLS,2011,1258.351747
TLS,2012,1258.351747
TLS,2013,1258.351747
TLS,2014,1258.351747
TLS,2015,1258.351747
TLS,2016,1258.351747
TLS,2017,1271.010251
TLS,2018,1271.010251
TLS,2019,1215.847584
TON,2000,1652.985965
TON,2001,1652.985965
TON,2002,1652.985965
TON,2003,1652.985965
TON,2004,1652.985965
TON,2005,1652.985965
TON,2006,1652.985965
TON,2007,1652.985965
TON,2008,1652.985965
TON,2009,1652.985965
TON,2010,1652.985965
TON,2011,1652.985965
TON,2012,1652.985965
TON,2013,1652.985965
TON,2014,1652.985965
TON,2015,1652.985965
TON,2016,1652.985965
TON,2017,1631.254296
TON,2018,1631.254296
TON,2019,1644.147766
TTO,2000,1345.591722
TTO,2001,1345.591722
TTO,2002,1345.591722
TTO,2003,1345.591722
TTO,2004,1345.591722
TTO,2005,1345.591722
TTO,2006,1345.591722
TTO,2007,1345.591722
TTO,2008,1345.591722
TTO,2009,1345.591722
TTO,2010,1345.591722
TTO,2011,1345.591722
TTO,2012,1345.591722
TTO,2013,1345.591722
TTO,2014,1345.591722
TTO,2015,1345.591722
TTO,2016,1345.591722
TTO,2017,1346.904647
TTO,2018,1346.904647
TTO,2019,1331.215011
TUN,2000,179.1879547
TUN,2001,179.1879547
TUN,2002,179.1879547
TUN,2003,179.1879547
TUN,2004,179.1879547
TUN,2005,179.1879547
TUN,2006,179.1879547
TUN,2007,179.1879547
TUN,2008,179.1879547
TUN,2009,179.1879547
TUN,2010,179.1879547
TUN,2011,179.1879547
TUN,2012,179.1879547
TUN,2013,179.1879547
TUN,2014,179.1879547
TUN,2015,179.1879547
TUN,2016,179.1879547
TUN,2017,150.045034
TUN,2018,150.045034
TUN,2019,164.9312633
TUR,2000,395.7749094
TUR,2001,395.7749094
TUR,2002,395.7749094
TUR,2003,395.7749094
TUR,2004,395.7749094
TUR,2005,395.7749094
TUR,2006,395.7749094
TUR,2007,395.7749094
TUR,2008,395.7749094
TUR,2009,395.7749094
TUR,2010,395.7749094
TUR,2011,395.7749094
TUR,2012,395.7749094
TUR,2013,395.7749094
TUR,2014,395.7749094
TUR,2015,395.7749094
TUR,2016,395.7749094
TUR,2017,410.2642194
TUR,2018,410.2642194
TUR,2019,414.4199721
TUV,2000,1955.285714
TUV,2001,1955.285714
TUV,2002,1955.285714
TUV,2003,1955.285714
TUV,2004,1955.285714
TUV,2005,1955.285714
TUV,2006,1955.285714
TUV,2007,1955.285714
TUV,2008,1955.285714
TUV,2009,1955.285714
TUV,2010,1955.285714
TUV,2011,1955.285714
TUV,2012,1955.285714
TUV,2013,1955.285714
TUV,2014,1955.285714
TUV,2015,1955.285714
TUV,2016,1955.285714
TUV,2017,1936.25
TUV,2018,1936.25
TUV,2019,1936.25
TZA,2000,923.3927353
TZA,2001,923.3927353
TZA,2002,923.3927353
TZA,2003,923.3927353
TZA,2004,923.3927353
TZA,2005,923.3927353
TZA,2006,923.3927353
TZA,2007,923.3927353
TZA,2008,923.3927353
TZA,2009,923.3927353
TZA,2010,923.3927353
TZA,2011,923.3927353
TZA,2012,923.3927353
TZA,2013,923.3927353
TZA,2014,923.3927353
TZA,2015,923.3927353
TZA,2016,923.3927353
TZA,2017,809.5112086
TZA,2018,809.5112086
TZA,2019,847.9095746
UGA,2000,1128.596554
UGA,2001,1128.596554
UGA,2002,1128.596554
UGA,2003,1128.596554
UGA,2004,1128.596554
UGA,2005,1128.596554
UGA,2006,1128.596554
UGA,2007,1128.596554
UGA,2008,1128.596554
UGA,2009,1128.596554
UGA,2010,1128.596554
UGA,2011,1128.596554
UGA,2012,1128.596554
UGA,2013,1128.596554
UGA,2014,1128.596554
UGA,2015,1128.596554
UGA,2016,1128.596554
UGA,2017,1007.455164
UGA,2018,1007.455164
UGA,2019,1061.632961
UKR,2000,358.0485406
UKR,2001,358.0485406
UKR,2002,358.0485406
UKR,2003,358.0485406
UKR,2004,358.0485406
UKR,2005,358.0485406
UKR,2006,358.0485406
UKR,2007,358.0485406
UKR,2008,358.0485406
UKR,2009,358.0485406
UKR,2010,358.0485406
UKR,2011,358.0485406
UKR,2012,358.0485406
UKR,2013,358.0485406
UKR,2014,358.0485406
UKR,2015,358.0485406
UKR,2016,358.0485406
UKR,2017,372.2386124
UKR,2018,372.2386124
UKR,2019,368.4544127
URY,2000,841.2628827
URY,2001,841.2628827
URY,2002,841.2628827
URY,2003,841.2628827
URY,2004,841.2628827
URY,2005,841.2628827
URY,2006,841.2628827
URY,2007,841.2628827
URY,2008,841.2628827
URY,2009,841.2628827
URY,2010,841.2628827
URY,2011,841.2628827
URY,2012,841.2628827
URY,2013,841.2628827
URY,2014,841.2628827
URY,2015,841.2628827
URY,2016,841.2628827
URY,2017,818.0614036
URY,2018,818.0614036
URY,2019,850.7096051
UZB,2000,197.1704734
UZB,2001,197.1704734
UZB,2002,197.1704734
UZB,2003,197.1704734
UZB,2004,197.1704734
UZB,2005,197.1704734
UZB,2006,197.1704734
UZB,2007,197.1704734
UZB,2008,197.1704734
UZB,2009,197.1704734
UZB,2010,197.1704734
UZB,2011,197.1704734
UZB,2012,197.1704734
UZB,2013,197.1704734
UZB,2014,197.1704734
UZB,2015,197.1704734
UZB,2016,197.1704734
UZB,2017,191.4223613
UZB,2018,191.4223613
UZB,2019,188.8286528
VCT,2000,1618.09854
VCT,2001,1618.09854
VCT,2002,1618.09854
VCT,2003,1618.09854
VCT,2004,1618.09854
VCT,2005,1618.09854
VCT,2006,1618.09854
VCT,2007,1618.09854
VCT,2008,1618.09854
VCT,2009,1618.09854
VCT,2010,1618.09854
VCT,2011,1618.09854
VCT,2012,1618.09854
VCT,2013,1618.09854
VCT,2014,1618.09854
VCT,2015,1618.09854
VCT,2016,1618.09854
VCT,2017,1597.501818
VCT,2018,1597.501818
VCT,2019,1592.541818
VEN,2000,1156.772236
VEN,2001,1156.772236
VEN,2002,1156.772236
VEN,2003,1156.772236
VEN,2004,1156.772236
VEN,2005,1156.772236
VEN,2006,1156.772236
VEN,2007,1156.772236
VEN,2008,1156.772236
VEN,2009,1156.772236
VEN,2010,1156.772236
VEN,2011,1156.772236
VEN,2012,1156.772236
VEN,2013,1156.772236
VEN,2014,1156.772236
VEN,2015,1156.772236
VEN,2016,1156.772236
VEN,2017,1176.171681
VEN,2018,1176.171681
VEN,2019,1132.320681
VGB,2000,2031
VGB,2001,2031
VGB,2002,2031
VGB,2003,2031
VGB,2004,2031
VGB,2005,2031
VGB,2006,2031
VGB,2007,2031
VGB,2008,2031
VGB,2009,2031
VGB,2010,2031
VGB,2011,2031
VGB,2012,2031
VGB,2013,2031
VGB,2014,2031
VGB,2015,2031
VGB,2016,2031
VGB,2017,2029.4
VGB,2018,2029.4
VGB,2019,1934.4
VIR,2000,1794.479675
VIR,2001,1794.479675
VIR,2002,1794.479675
VIR,2003,1794.479675
VIR,2004,1794.479675
VIR,2005,1794.479675
VIR,2006,1794.479675
VIR,2007,1794.479675
VIR,2008,1794.479675
VIR,2009,1794.479675
VIR,2010,1794.479675
VIR,2011,1794.479675
VIR,2012,1794.479675
VIR,2013,1794.479675
VIR,2014,1794.479675
VIR,2015,1794.479675
VIR,2016,1794.479675
VIR,2017,1855.375
VIR,2018,1855.375
VIR,2019,1750.439516
VNM,2000,1031.03972
VNM,2001,1031.03972
VNM,2002,1031.03972
VNM,2003,1031.03972
VNM,2004,1031.03972
VNM,2005,1031.03972
VNM,2006,1031.03972
VNM,2007,1031.03972
VNM,2008,1031.03972
VNM,2009,1031.03972
VNM,2010,1031.03972
VNM,2011,1031.03972
VNM,2012,1031.03972
VNM,2013,1031.03972
VNM,2014,1031.03972
VNM,2015,1031.03972
VNM,2016,1031.03972
VNM,2017,1061.873791
VNM,2018,1061.873791
VNM,2019,1047.64318
VUT,2000,1377.306072
VUT,2001,1377.306072
VUT,2002,1377.306072
VUT,2003,1377.306072
VUT,2004,1377.306072
VUT,2005,1377.306072
VUT,2006,1377.306072
VUT,2007,1377.306072
VUT,2008,1377.306072
VUT,2009,1377.306072
VUT,2010,1377.306072
VUT,2011,1377.306072
VUT,2012,1377.306072
VUT,2013,1377.306072
VUT,2014,1377.306072
VUT,2015,1377.306072
VUT,2016,1377.306072
VUT,2017,1356.187764
VUT,2018,1356.187764
VUT,2019,1358.258732
WSM,2000,1952.285581
WSM,2001,1952.285581
WSM,2002,1952.285581
WSM,2003,1952.285581
WSM,2004,1952.285581
WSM,2005,1952.285581
WSM,2006,1952.285581
WSM,2007,1952.285581
WSM,2008,1952.285581
WSM,2009,1952.285581
WSM,2010,1952.285581
WSM,2011,1952.285581
WSM,2012,1952.285581
WSM,2013,1952.285581
WSM,2014,1952.285581
WSM,2015,1952.285581
WSM,2016,1952.285581
WSM,2017,1920.459868
WSM,2018,1920.459868
WSM,2019,1910.569405
XKX,2000,0
XKX,2001,0
XKX,2002,0
XKX,2003,0
XKX,2004,0
XKX,2005,0
XKX,2006,0
XKX,2007,0
XKX,2008,0
XKX,2009,0
XKX,2010,0
XKX,2011,0
XKX,2012,0
XKX,2013,0
XKX,2014,0
XKX,2015,0
XKX,2016,0
XKX,2017,0
XKX,2018,0
XKX,2019,0
YEM,2000,53.45559262
YEM,2001,53.45559262
YEM,2002,53.45559262
YEM,2003,53.45559262
YEM,2004,53.45559262
YEM,2005,53.45559262
YEM,2006,53.45559262
YEM,2007,53.45559262
YEM,2008,53.45559262
YEM,2009,53.45559262
YEM,2010,53.45559262
YEM,2011,53.45559262
YEM,2012,53.45559262
YEM,2013,53.45559262
YEM,2014,53.45559262
YEM,2015,53.45559262
YEM,2016,53.45559262
YEM,2017,30.38494175
YEM,2018,30.38494175
YEM,2019,32.6797661
ZAF,2000,442.0977375
ZAF,2001,442.0977375
ZAF,2002,442.0977375
ZAF,2003,442.0977375
ZAF,2004,442.0977375
ZAF,2005,442.0977375
ZAF,2006,442.0977375
ZAF,2007,442.0977375
ZAF,2008,442.0977375
ZAF,2009,442.0977375
ZAF,2010,442.0977375
ZAF,2011,442.0977375
ZAF,2012,442.0977375
ZAF,2013,442.0977375
ZAF,2014,442.0977375
ZAF,2015,442.0977375
ZAF,2016,442.0977375
ZAF,2017,447.6010494
ZAF,2018,447.6010494
ZAF,2019,362.1462791
ZMB,2000,912.3351045
ZMB,2001,912.3351045
ZMB,2002,912.3351045
ZMB,2003,912.3351045
ZMB,2004,912.3351045
ZMB,2005,912.3351045
ZMB,2006,912.3351045
ZMB,2007,912.3351045
ZMB,2008,912.3351045
ZMB,2009,912.3351045
ZMB,2010,912.3351045
ZMB,2011,912.3351045
ZMB,2012,912.3351045
ZMB,2013,912.3351045
ZMB,2014,912.3351045
ZMB,2015,912.3351045
ZMB,2016,912.3351045
ZMB,2017,945.2943598
ZMB,2018,945.2943598
ZMB,2019,846.7568801
ZWE,2000,603.8442685
ZWE,2001,603.8442685
ZWE,2002,603.8442685
ZWE,2003,603.8442685
ZWE,2004,603.8442685
ZWE,2005,603.8442685
ZWE,2006,603.8442685
ZWE,2007,603.8442685
ZWE,2008,603.8442685
ZWE,2009,603.8442685
ZWE,2010,603.8442685
ZWE,2011,603.8442685
ZWE,2012,603.8442685
ZWE,2013,603.8442685
ZWE,2014,603.8442685
ZWE,2015,603.8442685
ZWE,2016,603.8442685
ZWE,2017,724.1305659
ZWE,2018,724.1305659
ZWE,2019,527.5899594
